fecha;hora;region;mwh
17/02/2024;0;Atacama ;523,04
17/02/2024;0;Coquimbo;418,29
17/02/2024;0;Valparaiso;732,38
17/02/2024;0;Metropolitana;1713,53
17/02/2024;0;Biobio;826,35
17/02/2024;0;Los Lagos;315,71
17/02/2024;1;Antofagasta;803,26
17/02/2024;1;Atacama;488,96
17/02/2024;1;Coquimbo;384,89
17/02/2024;1;Valparaiso;629,10
17/02/2024;1;Metropolitana;1564,02
17/02/2024;1;Biobio;781,24
17/02/2024;1;Los Lagos;300,58
17/02/2024;2;Antofagasta;734,88
17/02/2024;2;Atacama;468,76
17/02/2024;2;Coquimbo;367,15
17/02/2024;2;Valparaiso;636,19
17/02/2024;2;Metropolitana;1488,12
17/02/2024;2;Biobio;707,21
17/02/2024;2;Los Lagos;281,22
17/02/2024;3;Antofagasta;697,15
17/02/2024;3;Atacama;446,22
17/02/2024;3;Coquimbo;349,90
17/02/2024;3;Valparaiso;614,97
17/02/2024;3;Metropolitana;1442,47
17/02/2024;3;Biobio;678,83
17/02/2024;3;Los Lagos;274,20
17/02/2024;4;Antofagasta;728,13
17/02/2024;4;Atacama;434,55
17/02/2024;4;Coquimbo;336,11
17/02/2024;4;Valparaiso;595,88
17/02/2024;4;Metropolitana;1384,26
17/02/2024;4;Biobio;693,41
17/02/2024;4;Los Lagos;270,69
17/02/2024;5;Antofagasta;761,93
17/02/2024;5;Atacama;444,07
17/02/2024;5;Coquimbo;354,39
17/02/2024;5;Valparaiso;606,48
17/02/2024;5;Metropolitana;1476,54
17/02/2024;5;Biobio;724,39
17/02/2024;5;Los Lagos;272,44
17/02/2024;6;Antofagasta;816,62
17/02/2024;6;Atacama;494,19
17/02/2024;6;Coquimbo;395,88
17/02/2024;6;Valparaiso;673,45
17/02/2024;6;Metropolitana;1660,06
17/02/2024;6;Biobio;774,99
17/02/2024;6;Los Lagos;301,55
17/02/2024;7;Antofagasta;910,45
17/02/2024;7;Atacama;546,11
17/02/2024;7;Coquimbo;420,18
17/02/2024;7;Valparaiso;753,47
17/02/2024;7;Metropolitana;1857,58
17/02/2024;7;Biobio;874,35
17/02/2024;7;Los Lagos;332,07
17/02/2024;8;Antofagasta;922,06
17/02/2024;8;Atacama;575,63
17/02/2024;8;Coquimbo;469,92
17/02/2024;8;Valparaiso;770,84
17/02/2024;8;Metropolitana;2009,38
17/02/2024;8;Biobio;959,04
17/02/2024;8;Los Lagos;350,06
17/02/2024;9;Antofagasta;1022,70
17/02/2024;9;Atacama;615,74
17/02/2024;9;Coquimbo;490,89
17/02/2024;9;Valparaiso;845,77
17/02/2024;9;Metropolitana;1996,08
17/02/2024;9;Biobio;978,94
17/02/2024;9;Los Lagos;390,39
17/02/2024;10;Antofagasta;1032,50
17/02/2024;10;Atacama;635,61
17/02/2024;10;Coquimbo;523,32
17/02/2024;10;Valparaiso;876,32
17/02/2024;10;Metropolitana;2042,74
17/02/2024;10;Biobio;992,03
17/02/2024;10;Los Lagos;401,19
17/02/2024;11;Antofagasta;1092,90
17/02/2024;11;Atacama;665,04
17/02/2024;11;Coquimbo;533,47
17/02/2024;11;Valparaiso;891,98
17/02/2024;11;Metropolitana;2136,57
17/02/2024;11;Biobio;1059,49
17/02/2024;11;Los Lagos;398,00
17/02/2024;12;Antofagasta;1061,83
17/02/2024;12;Atacama;680,72
17/02/2024;12;Coquimbo;543,69
17/02/2024;12;Valparaiso;913,20
17/02/2024;12;Metropolitana;2165,58
17/02/2024;12;Biobio;1036,79
17/02/2024;12;Los Lagos;408,49
17/02/2024;13;Antofagasta;1137,95
17/02/2024;13;Atacama;677,03
17/02/2024;13;Coquimbo;531,83
17/02/2024;13;Valparaiso;904,14
17/02/2024;13;Metropolitana;2239,37
17/02/2024;13;Biobio;1055,42
17/02/2024;13;Los Lagos;414,65
17/02/2024;14;Antofagasta;1133,26
17/02/2024;14;Atacama;669,96
17/02/2024;14;Coquimbo;532,67
17/02/2024;14;Valparaiso;890,70
17/02/2024;14;Metropolitana;2105,60
17/02/2024;14;Biobio;1047,62
17/02/2024;14;Los Lagos;413,54
17/02/2024;15;Antofagasta;1034,91
17/02/2024;15;Atacama ;635,50
17/02/2024;15;Coquimbo;505,57
17/02/2024;15;Valparaiso;871,49
17/02/2024;15;Metropolitana;1959,96
17/02/2024;15;Biobio;966,48
17/02/2024;15;Los Lagos;382,59
17/02/2024;16;Antofagasta;979,32
17/02/2024;16;Atacama;593,59
17/02/2024;16;Coquimbo;488,28
17/02/2024;16;Valparaiso;823,29
17/02/2024;16;Metropolitana;1956,63
17/02/2024;16;Biobio;969,02
17/02/2024;16;Los Lagos;377,64
17/02/2024;17;Antofagasta;999,48
17/02/2024;17;Atacama;616,53
17/02/2024;17;Coquimbo;484,46
17/02/2024;17;Valparaiso;840,15
17/02/2024;17;Metropolitana;2062,30
17/02/2024;17;Biobio;946,85
17/02/2024;17;Los Lagos;375,49
17/02/2024;18;Antofagasta;1042,53
17/02/2024;18;Atacama;630,74
17/02/2024;18;Coquimbo;506,19
17/02/2024;18;Valparaiso;850,11
17/02/2024;18;Metropolitana;2092,50
17/02/2024;18;Biobio;1011,62
17/02/2024;18;Los Lagos;381,52
17/02/2024;19;Antofagasta;1073,93
17/02/2024;19;Atacama;671,36
17/02/2024;19;Coquimbo;534,31
17/02/2024;19;Valparaiso;933,48
17/02/2024;19;Metropolitana;2236,47
17/02/2024;19;Biobio;1052,74
17/02/2024;19;Los Lagos;424,17
17/02/2024;20;Antofagasta;1171,80
17/02/2024;20;Atacama;727,15
17/02/2024;20;Coquimbo;588,44
17/02/2024;20;Valparaiso;973,60
17/02/2024;20;Metropolitana;2273,76
17/02/2024;20;Biobio;1123,01
17/02/2024;20;Los Lagos;441,57
17/02/2024;21;Antofagasta;1145,41
17/02/2024;21;Atacama;684,40
17/02/2024;21;Coquimbo;521,51
17/02/2024;21;Valparaiso;
17/02/2024;21;Metropolitana;2274,05
17/02/2024;21;Biobio;1016,34
17/02/2024;21;Los Lagos;399,23
17/02/2024;22;Antofagasta;1014,76
17/02/2024;22;Atacama;606,64
17/02/2024;22;Coquimbo;486,41
17/02/2024;22;Valparaiso;831,03
17/02/2024;22;Metropolitana;2029,96
17/02/2024;22;Biobio;975,99
17/02/2024;22;Los Lagos;368,65
17/02/2024;23;Antofagasta;911,13
17/02/2024;23;Atacama;567,04
17/02/2024;23;Coquimbo;465,57
17/02/2024;23;Valparaiso;751,70
17/02/2024;23;Metropolitana;1865,34
17/02/2024;23;Biobio;923,90
17/02/2024;23;Los Lagos;350,91
18/02/2024;0;Antofagasta;852,11
18/02/2024;0;Atacama;523,31
18/02/2024;0;Coquimbo;415,00
18/02/2024;0;Valparaiso;694,58
18/02/2024;0;Metropolitana;1701,89
18/02/2024;0;Biobio;835,39
18/02/2024;0;Los Lagos;325,34
18/02/2024;1;Antofagasta;820,61
18/02/2024;1;Atacama;479,69
18/02/2024;1;Coquimbo ;387,11
18/02/2024;1;Valparaiso;658,78
18/02/2024;1;Metropolitana;1616,59
18/02/2024;1;Biobio;732,90
18/02/2024;1;Los Lagos;301,41
18/02/2024;2;Antofagasta;744,62
18/02/2024;2;Atacama;465,17
18/02/2024;2;Coquimbo;364,93
18/02/2024;2;Valparaiso;631,81
18/02/2024;2;Metropolitana;1536,52
18/02/2024;2;Biobio;723,50
18/02/2024;2;Los Lagos;277,32
18/02/2024;3;Antofagasta;713,00
18/02/2024;3;Atacama;442,49
18/02/2024;3;Coquimbo;369,53
18/02/2024;3;Valparaiso;567,99
18/02/2024;3;Metropolitana;1410,15
18/02/2024;3;Biobio;688,35
18/02/2024;3;Los Lagos;271,57
18/02/2024;4;Antofagasta;690,34
18/02/2024;4;Atacama;432,74
18/02/2024;4;Coquimbo;336,75
18/02/2024;4;Valparaiso;609,58
18/02/2024;4;Metropolitana;1390,27
18/02/2024;4;Biobio;667,10
18/02/2024;4;Los Lagos;265,13
18/02/2024;5;Antofagasta;717,14
18/02/2024;5;Atacama;467,57
18/02/2024;5;Coquimbo;358,05
18/02/2024;5;Valparaiso;629,14
18/02/2024;5;Metropolitana;1540,48
18/02/2024;5;Biobio;707,45
18/02/2024;5;Los Lagos;276,92
18/02/2024;6;Antofagasta;822,58
18/02/2024;6;Atacama;507,16
18/02/2024;6;Coquimbo;402,63
18/02/2024;6;Valparaiso;657,89
18/02/2024;6;Metropolitana;1577,62
18/02/2024;6;Biobio;787,05
18/02/2024;6;Los Lagos;304,28
18/02/2024;7;Antofagasta;920,17
18/02/2024;7;Atacama;538,60
18/02/2024;7;Coquimbo;457,55
18/02/2024;7;Valparaiso;791,23
18/02/2024;7;Metropolitana;1874,94
18/02/2024;7;Biobio;872,13
18/02/2024;7;Los Lagos;329,08
18/02/2024;8;Antofagasta;950,91
18/02/2024;8;Atacama;595,03
18/02/2024;8;Coquimbo;468,24
18/02/2024;8;Valparaiso;811,69
18/02/2024;8;Metropolitana;1918,20
18/02/2024;8;Biobio;950,81
18/02/2024;8;Los Lagos;371,84
18/02/2024;9;Antofagasta;1012,41
18/02/2024;9;Atacama;626,08
18/02/2024;9;Coquimbo;508,05
18/02/2024;9;Valparaiso;829,39
18/02/2024;9;Metropolitana;1981,20
18/02/2024;9;Biobio ;942,99
18/02/2024;9;Los Lagos;382,32
18/02/2024;10;Antofagasta;1076,04
18/02/2024;10;Atacama;646,38
18/02/2024;10;Coquimbo;524,46
18/02/2024;10;Valparaiso;877,22
18/02/2024;10;Metropolitana;2031,67
18/02/2024;10;Biobio;972,54
18/02/2024;10;Los Lagos;402,88
18/02/2024;11;Antofagasta;1097,34
18/02/2024;11;Atacama;651,93
18/02/2024;11;Coquimbo;525,77
18/02/2024;11;Valparaiso;876,62
18/02/2024;11;Metropolitana;2157,54
18/02/2024;11;Biobio;999,83
18/02/2024;11;Los Lagos;394,44
18/02/2024;12;Antofagasta;1099,79
18/02/2024;12;Atacama;669,52
18/02/2024;12;Coquimbo;522,47
18/02/2024;12;Valparaiso;906,31
18/02/2024;12;Metropolitana;
18/02/2024;12;Biobio;1037,22
18/02/2024;12;Los Lagos;401,72
18/02/2024;13;Antofagasta;1119,77
18/02/2024;13;Atacama;701,93
18/02/2024;13;Coquimbo;554,50
18/02/2024;13;Valparaiso;927,60
18/02/2024;13;Metropolitana;2234,61
18/02/2024;13;Biobio;1045,27
18/02/2024;13;Los Lagos;409,74
18/02/2024;14;Antofagasta;1043,76
18/02/2024;14;Atacama;674,97
18/02/2024;14;Coquimbo;506,47
18/02/2024;14;Valparaiso;913,08
18/02/2024;14;Metropolitana;2198,32
18/02/2024;14;Biobio;1032,50
18/02/2024;14;Los Lagos;403,60
18/02/2024;15;Antofagasta;1060,00
18/02/2024;15;Atacama;658,97
18/02/2024;15;Coquimbo;497,57
18/02/2024;15;Valparaiso;845,97
18/02/2024;15;Metropolitana;2107,39
18/02/2024;15;Biobio;977,54
18/02/2024;15;Los Lagos;372,29
18/02/2024;16;Antofagasta;1019,49
18/02/2024;16;Atacama;603,29
18/02/2024;16;Coquimbo;482,66
18/02/2024;16;Valparaiso;808,24
18/02/2024;16;Metropolitana;2047,05
18/02/2024;16;Biobio;941,42
18/02/2024;16;Los Lagos;376,09
18/02/2024;17;Antofagasta;1037,48
18/02/2024;17;Atacama;606,24
18/02/2024;17;Coquimbo;488,40
18/02/2024;17;Valparaiso;845,72
18/02/2024;17;Metropolitana;2081,43
18/02/2024;17;Biobio;977,38
18/02/2024;17;Los Lagos;370,79
18/02/2024;18;Antofagasta;
18/02/2024;18;Atacama;641,96
18/02/2024;18;Coquimbo;517,17
18/02/2024;18;Valparaiso;877,71
18/02/2024;18;Metropolitana;2132,77
18/02/2024;18;Biobio;1028,11
18/02/2024;18;Los Lagos;381,89
18/02/2024;19;Antofagasta;1159,75
18/02/2024;19;Atacama;690,55
18/02/2024;19;Coquimbo;546,34
18/02/2024;19;Valparaiso;912,23
18/02/2024;19;Metropolitana;2209,93
18/02/2024;19;Biobio;1080,49
18/02/2024;19;Los Lagos;420,61
18/02/2024;20;Antofagasta;1155,03
18/02/2024;20;Atacama;728,88
18/02/2024;20;Coquimbo;559,01
18/02/2024;20;Valparaiso;964,09
18/02/2024;20;Metropolitana;2338,26
18/02/2024;20;Biobio;1131,09
18/02/2024;20;Los Lagos;420,29
18/02/2024;21;Antofagasta;1164,03
18/02/2024;21;Atacama;670,77
18/02/2024;21;Coquimbo;537,42
18/02/2024;21;Valparaiso;922,22
18/02/2024;21;Metropolitana;2210,32
18/02/2024;21;Biobio;1075,64
18/02/2024;21;Los Lagos;
18/02/2024;22;Antofagasta;991,63
18/02/2024;22;Atacama;605,80
18/02/2024;22;Coquimbo;477,82
18/02/2024;22;Valparaiso;834,32
18/02/2024;22;Metropolitana;2042,21
18/02/2024;22;Biobio;983,33
18/02/2024;22;Los Lagos;383,61
18/02/2024;23;Antofagasta;947,03
18/02/2024;23;Atacama;555,62
18/02/2024;23;Coquimbo;452,47
18/02/2024;23;Valparaiso;757,51
18/02/2024;23;Metropolitana;1842,57
18/02/2024;23;Biobio;893,84
18/02/2024;23;Los Lagos;343,43
19/02/2024;0;Antofagasta;924,26
19/02/2024;0;Atacama;574,14
19/02/2024;0;Coquimbo;449,88
19/02/2024;0;Valparaiso;804,58
19/02/2024;0;Metropolitana;1893,89
19/02/2024;0;Biobio;921,29
19/02/2024;0;Los Lagos;371,64
19/02/2024;1;Antofagasta;862,08
19/02/2024;1;Atacama;541,76
19/02/2024;1;Coquimbo;427,07
19/02/2024;1;Valparaiso;711,24
19/02/2024;1;Metropolitana;1733,89
19/02/2024;1;Biobio;818,69
19/02/2024;1;Los Lagos;326,77
19/02/2024;2;Antofagasta;824,63
19/02/2024;2;Atacama;496,36
19/02/2024;2;Coquimbo;404,34
19/02/2024;2;Valparaiso;672,46
19/02/2024;2;Metropolitana;1579,67
19/02/2024;2;Biobio;770,65
19/02/2024;2;Los Lagos;306,45
19/02/2024;3;Antofagasta;806,75
19/02/2024;3;Atacama;490,82
19/02/2024;3;Coquimbo;385,78
19/02/2024;3;Valparaiso;647,12
19/02/2024;3;Metropolitana;1594,18
19/02/2024;3;Biobio;747,38
19/02/2024;3;Los Lagos;295,46
19/02/2024;4;Antofagasta;771,52
19/02/2024;4;Atacama;464,76
19/02/2024;4;Coquimbo;372,32
19/02/2024;4;Valparaiso;650,74
19/02/2024;4;Metropolitana;1559,96
19/02/2024;4;Biobio;745,48
19/02/2024;4;Los Lagos;288,09
19/02/2024;5;Antofagasta;808,19
19/02/2024;5;Atacama;489,50
19/02/2024;5;Coquimbo;395,89
19/02/2024;5;Valparaiso;689,17
19/02/2024;5;Metropolitana;1594,93
19/02/2024;5;Biobio;762,74
19/02/2024;5;Los Lagos;296,35
19/02/2024;6;Antofagasta;891,44
19/02/2024;6;Atacama;544,34
19/02/2024;6;Coquimbo;419,26
19/02/2024;6;Valparaiso;738,71
19/02/2024;6;Metropolitana;1714,01
19/02/2024;6;Biobio;860,65
19/02/2024;6;Los Lagos;340,58
19/02/2024;7;Antofagasta;976,53
19/02/2024;7;Atacama;595,08
19/02/2024;7;Coquimbo;469,33
19/02/2024;7;Valparaiso;837,16
19/02/2024;7;Metropolitana;1963,93
19/02/2024;7;  BIOBIO;939,06
19/02/2024;7;Los Lagos;359,50
19/02/2024;8;Antofagasta;1046,46
19/02/2024;8;Atacama;673,38
19/02/2024;8;Coquimbo;510,01
19/02/2024;8;Valparaiso;860,51
19/02/2024;8;Metropolitana;2131,18
19/02/2024;8;Biobio;1023,15
19/02/2024;8;Los Lagos;392,79
19/02/2024;9;Antofagasta;1133,11
19/02/2024;9;Atacama;667,39
19/02/2024;9;Coquimbo;547,03
19/02/2024;9;Valparaiso;903,58
19/02/2024;9;Metropolitana;2187,24
19/02/2024;9;Biobio;1042,29
19/02/2024;9;Los Lagos;390,93
19/02/2024;10;Antofagasta;1156,86
19/02/2024;10;Atacama;698,21
19/02/2024;10;Coquimbo;549,22
19/02/2024;10;Valparaiso;953,10
19/02/2024;10;Metropolitana;2303,98
19/02/2024;10;Biobio;1114,41
19/02/2024;10;Los Lagos;433,07
19/02/2024;11;Antofagasta;1154,47
19/02/2024;11;Atacama;
19/02/2024;11;Coquimbo;577,52
19/02/2024;11;Valparaiso;968,91
19/02/2024;11;Metropolitana;2344,98
19/02/2024;11;Biobio;1108,59
19/02/2024;11;Los Lagos;427,05
19/02/2024;12;Antofagasta;1180,40
19/02/2024;12;Atacama;
19/02/2024;12;Coquimbo;588,36
19/02/2024;12;Valparaiso;999,88
19/02/2024;12;Metropolitana;2400,77
19/02/2024;12;Biobio;1136,51
19/02/2024;12;Los Lagos;440,14
19/02/2024;13;Antofagasta;1230,05
19/02/2024;13;Atacama;
19/02/2024;13;Coquimbo;601,91
19/02/2024;13;Valparaiso;996,18
19/02/2024;13;Metropolitana;2365,85
19/02/2024;13;Biobio;
19/02/2024;13;Los Lagos;459,76
19/02/2024;14;Antofagasta;1220,82
19/02/2024;14;Atacama;
19/02/2024;14;Coquimbo;586,98
19/02/2024;14;Valparaiso;1002,92
19/02/2024;14;Metropolitana;2353,47
19/02/2024;14;Biobio;1133,30
19/02/2024;14;Los Lagos;436,43
19/02/2024;15;Antofagasta;1137,49
19/02/2024;15;Atacama;
19/02/2024;15;Coquimbo;554,79
19/02/2024;15;Valparaiso;922,17
19/02/2024;15;Metropolitana;2210,56
19/02/2024;15;Biobio;1035,87
19/02/2024;15;Los Lagos;417,04
19/02/2024;16;Antofagasta;1064,70
19/02/2024;16;Atacama;
19/02/2024;16;Coquimbo;521,81
19/02/2024;16;Valparaiso;900,99
19/02/2024;16;Metropolitana;2065,07
19/02/2024;16;Biobio;1056,40
19/02/2024;16;Los Lagos;396,54
19/02/2024;17;Antofagasta;1102,54
19/02/2024;17;Atacama;
19/02/2024;17;Coquimbo;537,10
19/02/2024;17;Valparaiso;899,14
19/02/2024;17;Metropolitana;2150,82
19/02/2024;17;Biobio;1051,11
19/02/2024;17;Los Lagos;396,60
19/02/2024;18;Antofagasta;1127,11
19/02/2024;18;Atacama;
19/02/2024;18;Coquimbo;548,81
19/02/2024;18;Valparaiso;957,93
19/02/2024;18;Metropolitana;2289,92
19/02/2024;18;Biobio;1079,60
19/02/2024;18;Los Lagos;439,13
19/02/2024;19;Antofagasta;1194,39
19/02/2024;19;Atacama;
19/02/2024;19;Coquimbo;597,80
19/02/2024;19;Valparaiso;1011,72
19/02/2024;19;Metropolitana;2421,57
19/02/2024;19;Biobio;1138,49
19/02/2024;19;Los Lagos;456,99
19/02/2024;20;Antofagasta;
19/02/2024;20;Atacama;
19/02/2024;20;Coquimbo;626,40
19/02/2024;20;Valparaiso;1058,73
19/02/2024;20;Metropolitana;2496,04
19/02/2024;20;Biobio;1220,10
19/02/2024;20;Los Lagos;472,16
19/02/2024;21;Antofagasta;1215,35
19/02/2024;21;Atacama;749,28
19/02/2024;21;Coquimbo;570,70
19/02/2024;21;Valparaiso;991,84
19/02/2024;21;Metropolitana;2395,94
19/02/2024;21;Biobio;1135,48
19/02/2024;21;Los Lagos;455,75
19/02/2024;22;Antofagasta;1152,04
19/02/2024;22;Atacama;677,48
19/02/2024;22;Coquimbo;535,34
19/02/2024;22;Valparaiso;940,53
19/02/2024;22;Metropolitana;2221,12
19/02/2024;22;Biobio;1049,35
19/02/2024;22;Los Lagos;414,05
19/02/2024;23;Antofagasta;996,68
19/02/2024;23;Atacama;594,68
19/02/2024;23;Coquimbo;493,09
19/02/2024;23;Valparaiso;829,20
19/02/2024;23;Metropolitana;2051,78
19/02/2024;23;Biobio;979,77
19/02/2024;23;Los Lagos;381,73
20/02/2024;0;Antofagasta;907,98
20/02/2024;0;Atacama;566,64
20/02/2024;0;Coquimbo;461,57
20/02/2024;0;Valparaiso;800,88
20/02/2024;0;Metropolitana;1950,32
20/02/2024;0;Biobio;921,50
20/02/2024;0;Los Lagos;356,28
20/02/2024;1;Antofagasta;854,90
20/02/2024;1;Atacama;530,47
20/02/2024;1;Coquimbo;419,37
20/02/2024;1;Valparaiso;708,69
20/02/2024;1;Metropolitana;1701,47
20/02/2024;1;Biobio;823,02
20/02/2024;1;Los Lagos;322,63
20/02/2024;2;Antofagasta;827,03
20/02/2024;2;Atacama;507,07
20/02/2024;2;Coquimbo;405,11
20/02/2024;2;Valparaiso;683,62
20/02/2024;2;Metropolitana;1680,01
20/02/2024;2;Biobio;779,92
20/02/2024;2;Los Lagos;311,01
20/02/2024;3;Antofagasta;788,11
20/02/2024;3;Atacama;477,23
20/02/2024;3;Coquimbo;388,47
20/02/2024;3;Valparaiso;629,14
20/02/2024;3;Metropolitana;1558,13
20/02/2024;3;Biobio;765,21
20/02/2024;3;Los Lagos;293,00
20/02/2024;4;Antofagasta;791,16
20/02/2024;4;Atacama;470,45
20/02/2024;4;Coquimbo;375,46
20/02/2024;4;Valparaiso;653,40
20/02/2024;4;Metropolitana;1489,70
20/02/2024;4;Biobio;753,75
20/02/2024;4;Los Lagos;292,72
20/02/2024;5;Antofagasta;822,36
20/02/2024;5;Atacama;494,36
20/02/2024;5;Coquimbo;392,64
20/02/2024;5;Valparaiso;662,51
20/02/2024;5;Metropolitana;1580,79
20/02/2024;5;Biobio;789,69
20/02/2024;5;Los Lagos;297,95
20/02/2024;6;Antofagasta;878,02
20/02/2024;6;Atacama;526,39
20/02/2024;6;Coquimbo;447,87
20/02/2024;6;Valparaiso;747,86
20/02/2024;6;Metropolitana;1742,56
20/02/2024;6;Biobio;839,12
20/02/2024;6;Los Lagos;335,21
20/02/2024;7;Antofagasta;989,05
20/02/2024;7;Atacama;608,76
20/02/2024;7;Coquimbo;487,66
20/02/2024;7;Valparaiso;825,61
20/02/2024;7;Metropolitana;2022,29
20/02/2024;7;Biobio;923,29
20/02/2024;7;Los Lagos;372,81
20/02/2024;8;Antofagasta;1061,04
20/02/2024;8;Atacama;695,37
20/02/2024;8;Coquimbo;502,62
20/02/2024;8;Valparaiso;897,00
20/02/2024;8;Metropolitana;2238,12
20/02/2024;8;Biobio;988,79
20/02/2024;8;Los Lagos;396,41
20/02/2024;9;Antofagasta;1124,64
20/02/2024;9;Atacama;654,49
20/02/2024;9;Coquimbo;546,29
20/02/2024;9;Valparaiso;887,60
20/02/2024;9;Metropolitana;2217,93
20/02/2024;9;Biobio;1050,21
20/02/2024;9;Los Lagos;414,56
20/02/2024;10;Antofagasta;1160,00
20/02/2024;10;Atacama;686,92
20/02/2024;10;Coquimbo;553,86
20/02/2024;10;Valparaiso;952,09
20/02/2024;10;Metropolitana;2352,06
20/02/2024;10;Biobio;1075,64
20/02/2024;10;Los Lagos;409,87
20/02/2024;11;Antofagasta;1175,59
20/02/2024;11;Atacama;685,14
20/02/2024;11;Coquimbo;562,78
20/02/2024;11;Valparaiso;953,70
20/02/2024;11;Metropolitana;2323,57
20/02/2024;11;Biobio;1125,66
20/02/2024;11;Los Lagos;434,80
20/02/2024;12;Antofagasta;1207,33
20/02/2024;12;Atacama;731,66
20/02/2024;12;Coquimbo;569,25
20/02/2024;12;Valparaiso;1013,28
20/02/2024;12;Metropolitana;2381,99
20/02/2024;12;Biobio;1161,87
20/02/2024;12;Los Lagos;451,59
20/02/2024;13;Antofagasta;1232,60
20/02/2024;13;Atacama;715,26
20/02/2024;13;Coquimbo;597,31
20/02/2024;13;Valparaiso;1023,25
20/02/2024;13;Metropolitana;2489,73
20/02/2024;13;Biobio;1164,61
20/02/2024;13;Los Lagos;436,89
20/02/2024;14;Antofagasta;1188,03
20/02/2024;14;Atacama;698,57
20/02/2024;14;Coquimbo;565,75
20/02/2024;14;Valparaiso;980,55
20/02/2024;14;Metropolitana;2369,43
20/02/2024;14;Biobio;1083,26
20/02/2024;14;Los Lagos;437,91
20/02/2024;15;Antofagasta;1128,29
20/02/2024;15;Atacama;686,49
20/02/2024;15;Coquimbo;531,86
20/02/2024;15;Valparaiso;957,51
20/02/2024;15;Metropolitana;2279,86
20/02/2024;15;Biobio;1082,23
20/02/2024;15;Los Lagos;430,05
20/02/2024;16;Antofagasta;1093,45
20/02/2024;16;Atacama;690,04
20/02/2024;16;Coquimbo;537,43
20/02/2024;16;Valparaiso;913,30
20/02/2024;16;Metropolitana;2123,36
20/02/2024;16;Biobio;1036,56
20/02/2024;16;Los Lagos;422,62
20/02/2024;17;Antofagasta;1131,93
20/02/2024;17;Atacama;651,32
20/02/2024;17;Coquimbo;531,17
20/02/2024;17;Valparaiso;910,89
20/02/2024;17;Metropolitana;2120,53
20/02/2024;17;Biobio;1078,64
20/02/2024;17;Los Lagos;410,61
20/02/2024;18;Antofagasta;1109,67
20/02/2024;18;Atacama;697,71
20/02/2024;18;Coquimbo;551,14
20/02/2024;18;Valparaiso;976,63
20/02/2024;18;Metropolitana;
20/02/2024;18;Biobio;1114,68
20/02/2024;18;Los Lagos;428,38
20/02/2024;19;Antofagasta;1225,18
20/02/2024;19;Atacama;725,16
20/02/2024;19;COQUIMBO;607,24
20/02/2024;19;Valparaiso;1020,85
20/02/2024;19;Metropolitana;2466,57
20/02/2024;19;Biobio;1183,11
20/02/2024;19;Los Lagos;458,81
20/02/2024;20;Antofagasta;1267,68
20/02/2024;20;Atacama;765,25
20/02/2024;20;Coquimbo;605,43
20/02/2024;20;Valparaiso;1059,70
20/02/2024;20;Metropolitana;2542,79
20/02/2024;20;Biobio;1231,60
20/02/2024;20;Los Lagos;470,74
20/02/2024;21;Antofagasta;1207,80
20/02/2024;21;Atacama;730,03
20/02/2024;21;Coquimbo;598,34
20/02/2024;21;Valparaiso;974,01
20/02/2024;21;Metropolitana;2424,20
20/02/2024;21;Biobio;1155,00
20/02/2024;21;Los Lagos;452,27
20/02/2024;22;Antofagasta;1133,56
20/02/2024;22;Atacama;637,61
20/02/2024;22;Coquimbo;564,01
20/02/2024;22;Valparaiso;909,72
20/02/2024;22;Metropolitana;2214,01
20/02/2024;22;Biobio;1052,18
20/02/2024;22;Los Lagos;419,07
20/02/2024;23;Antofagasta;1014,07
20/02/2024;23;Atacama;627,57
20/02/2024;23;Coquimbo;488,78
20/02/2024;23;Valparaiso;836,67
20/02/2024;23;Metropolitana;2074,14
20/02/2024;23;Biobio;993,00
20/02/2024;23;Los Lagos;384,18
21/02/2024;0; Antofagasta;990,25
21/02/2024;0;Atacama;573,11
21/02/2024;0;Coquimbo;459,91
21/02/2024;0;Valparaiso;787,67
21/02/2024;0;Metropolitana;1858,61
21/02/2024;0;Biobio;871,87
21/02/2024;0;Los Lagos;340,93
21/02/2024;1;Antofagasta;848,80
21/02/2024;1;Atacama;546,14
21/02/2024;1;Coquimbo;436,01
21/02/2024;1;Valparaiso;
21/02/2024;1;Metropolitana;1764,14
21/02/2024;1;Biobio;822,70
21/02/2024;1;Los Lagos;331,42
21/02/2024;2;Antofagasta;831,88
21/02/2024;2;Atacama;498,00
21/02/2024;2;Coquimbo;400,29
21/02/2024;2;Valparaiso;
21/02/2024;2;Metropolitana;1650,66
21/02/2024;2;Biobio;796,97
21/02/2024;2;Los Lagos;300,15
21/02/2024;3;Antofagasta;753,86
21/02/2024;3;Atacama;482,05
21/02/2024;3;Coquimbo;382,06
21/02/2024;3;Valparaiso;671,11
21/02/2024;3;Metropolitana;1551,65
21/02/2024;3;Biobio;773,30
21/02/2024;3;Los Lagos;285,12
21/02/2024;4;Antofagasta;762,26
21/02/2024;4;Atacama;466,11
21/02/2024;4;Coquimbo;371,68
21/02/2024;4;Valparaiso;630,00
21/02/2024;4;Metropolitana;1511,45
21/02/2024;4;Biobio;727,29
21/02/2024;4;Los Lagos;287,84
21/02/2024;5;Antofagasta;812,73
21/02/2024;5;Atacama;483,89
21/02/2024;5;Coquimbo;401,03
21/02/2024;5;Valparaiso;667,20
21/02/2024;5;Metropolitana;1601,45
21/02/2024;5;Biobio;766,04
