fecha,hora,central,mwh
2025-04-11,10,Central Lago Ventisquero,44.31
2025-04-11,10,Central Vega Escondida,103.27
2025-04-11,10,Parque Solar Pampa Alta,138.27
2025-04-11,10,Parque Solar Llano Blanco,72.58
2025-04-11,10,Parque Solar Salar Nuevo,114.54
2025-04-11,10,Parque Solar Cerro Dorado,66.13
2025-04-11,10,Parque Solar Media Luna,43.35
2025-04-11,10,Eolica Cerro Negro,10.93
2025-04-11,10,Eolica Punta Ventosa,109.82
2025-04-11,10,Eolica Loma Larga,54.67
2025-04-11,10,Eolica Vientos del Sur,30.67
2025-04-11,10,Termoelectrica Bahia Norte,244.61
2025-04-11,10,Termoelectrica Valle Central,224.26
2025-04-11,10,Termoelectrica Puerto Nuevo,262.57
2025-04-11,10,Termoelectrica Costa Brava,237.42
2025-04-11,10,Termoelectrica Peninsula Gris,232.60
2025-04-11,10,Diesel Respaldo Cordillera,0.00
2025-04-11,11,Central Rio Manso Alto,170.38
2025-04-11,11,Central Salto del Pehuen,131.08
2025-04-11,11,Central Quebrada Azul,93.27
2025-04-11,11,Central Lago Ventisquero,43.05
2025-04-11,11,Central Vega Escondida,91.08
2025-04-11,11,Parque Solar Pampa Alta,163.56
2025-04-11,11,Parque Solar Llano Blanco,85.86
2025-04-11,11,Parque Solar Salar Nuevo,135.49
2025-04-11,11,Parque Solar Cerro Dorado,78.23
2025-04-11,11,Parque Solar Media Luna,51.28
2025-04-11,11,Eolica Cerro Negro,31.78
2025-04-11,11,Eolica Punta Ventosa,123.93
2025-04-11,11,Eolica Loma Larga,50.72
2025-04-11,11,Eolica Vientos del Sur,30.04
2025-04-11,11,Termoelectrica Bahia Norte,257.34
2025-04-11,11,Termoelectrica Valle Central,210.35
2025-04-11,11,Termoelectrica Puerto Nuevo,277.53
2025-04-11,11,Termoelectrica Costa Brava,257.18
2025-04-11,11,Termoelectrica Peninsula Gris,225.89
2025-04-11,11,Diesel Respaldo Cordillera,0.00
2025-04-11,12,Central Rio Manso Alto,171.23
2025-04-11,12,Central Salto del Pehuen,129.86
2025-04-11,12,Central Quebrada Azul,85.85
2025-04-11,12,Central Lago Ventisquero,45.33
2025-04-11,12,Central Vega Escondida,94.21
2025-04-11,12,Parque Solar Pampa Alta,179.35
2025-04-11,12,Parque Solar Llano Blanco,94.15
2025-04-11,12,Parque Solar Salar Nuevo,148.58
2025-04-11,12,Parque Solar Cerro Dorado,85.78
2025-04-11,12,Parque Solar Media Luna,56.23
2025-04-11,12,Eolica Cerro Negro,45.85
2025-04-11,12,Eolica Punta Ventosa,124.00
2025-04-11,12,Eolica Loma Larga,54.60
2025-04-11,12,Eolica Vientos del Sur,23.50
2025-04-11,12,Termoelectrica Bahia Norte,242.17
2025-04-11,12,Termoelectrica Valle Central,233.06
2025-04-11,12,Termoelectrica Puerto Nuevo,260.37
2025-04-11,12,Termoelectrica Costa Brava,231.15
2025-04-11,12,Termoelectrica Peninsula Gris,222.39
2025-04-11,12,Diesel Respaldo Cordillera,0.00
2025-04-11,13,Central Rio Manso Alto,186.98
2025-04-11,13,Central Salto del Pehuen,126.52
2025-04-11,13,Central Quebrada Azul,85.10
2025-04-11,13,Central Lago Ventisquero,42.90
2025-04-11,13,Central Vega Escondida,92.81
2025-04-11,13,Parque Solar Pampa Alta,184.72
2025-04-11,13,Parque Solar Llano Blanco,96.97
2025-04-11,13,Parque Solar Salar Nuevo,153.02
2025-04-11,13,Parque Solar Cerro Dorado,88.34
2025-04-11,13,Parque Solar Media Luna,57.91
2025-04-11,13,Eolica Cerro Negro,42.13
2025-04-11,13,Eolica Punta Ventosa,120.48
2025-04-11,13,Eolica Loma Larga,58.72
2025-04-11,13,Eolica Vientos del Sur,40.84
2025-04-11,13,Termoelectrica Bahia Norte,251.77
2025-04-11,13,Termoelectrica Valle Central,203.97
2025-04-11,13,Termoelectrica Puerto Nuevo,282.21
2025-04-11,13,Termoelectrica Costa Brava,246.69
2025-04-11,13,Termoelectrica Peninsula Gris,237.52
2025-04-11,13,Diesel Respaldo Cordillera,0.00
2025-04-11,14,Central Rio Manso Alto,185.77
2025-04-11,14,Central Salto del Pehuen,120.38
2025-04-11,14,Central Quebrada Azul,89.22
2025-04-11,14,Central Lago Ventisquero,42.21
2025-04-11,14,Central Vega Escondida,90.72
2025-04-11,14,Parque Solar Pampa Alta,179.35
2025-04-11,14,Parque Solar Llano Blanco,94.15
2025-04-11,14,Parque Solar Salar Nuevo,148.58
2025-04-11,14,Parque Solar Cerro Dorado,85.78
2025-04-11,14,Parque Solar Media Luna,56.23
2025-04-11,14,Eolica Cerro Negro,40.86
2025-04-11,14,Eolica Punta Ventosa,124.00
2025-04-11,14,Eolica Loma Larga,47.27
2025-04-11,14,Eolica Vientos del Sur,29.56
2025-04-11,14,Termoelectrica Bahia Norte,257.31
2025-04-11,14,Termoelectrica Valle Central,206.90
2025-04-11,14,Termoelectrica Puerto Nuevo,263.04
2025-04-11,14,Termoelectrica Costa Brava,246.32
2025-04-11,14,Termoelectrica Peninsula Gris,239.07
2025-04-11,14,Diesel Respaldo Cordillera,0.00
2025-04-11,15,Central Rio Manso Alto,182.39
2025-04-11,15,Central Salto del Pehuen,116.86
2025-04-11,15,Central Quebrada Azul,91.40
2025-04-11,15,Central Lago Ventisquero,44.09
2025-04-11,15,Central Vega Escondida,100.56
2025-04-11,15,Parque Solar Pampa Alta,163.56
2025-04-11,15,Parque Solar Llano Blanco,85.86
2025-04-11,15,Parque Solar Salar Nuevo,135.49
2025-04-11,15,Parque Solar Cerro Dorado,78.23
2025-04-11,15,Parque Solar Media Luna,51.28
2025-04-11,15,Eolica Cerro Negro,52.53
2025-04-11,15,Eolica Punta Ventosa,121.40
2025-04-11,15,Eolica Loma Larga,63.34
2025-04-11,15,Eolica Vientos del Sur,31.74
2025-04-11,15,Termoelectrica Bahia Norte,245.05
2025-04-11,15,Termoelectrica Valle Central,210.91
2025-04-11,15,Termoelectrica Puerto Nuevo,253.11
2025-04-11,15,Termoelectrica Costa Brava,234.23
2025-04-11,15,Termoelectrica Peninsula Gris,238.34
2025-04-11,15,Diesel Respaldo Cordillera,0.00
2025-04-11,16,Central Rio Manso Alto,180.38
2025-04-11,16,Central Salto del Pehuen,118.00
2025-04-11,16,Central Quebrada Azul,86.63
2025-04-11,16,Central Lago Ventisquero,42.69
2025-04-11,16,Central Vega Escondida,103.25
2025-04-11,16,Parque Solar Pampa Alta,138.27
2025-04-11,16,Parque Solar Llano Blanco,72.58
2025-04-11,16,Parque Solar Salar Nuevo,114.54
2025-04-11,16,Parque Solar Cerro Dorado,66.13
2025-04-11,16,Parque Solar Media Luna,43.35
2025-04-11,16,Eolica Cerro Negro,63.02
2025-04-11,16,Eolica Punta Ventosa,124.00
2025-04-11,16,Eolica Loma Larga,63.72
2025-04-11,16,Eolica Vientos del Sur,23.95
2025-04-11,16,Termoelectrica Bahia Norte,231.90
2025-04-11,16,Termoelectrica Valle Central,212.83
2025-04-11,16,Termoelectrica Puerto Nuevo,272.83
2025-04-11,16,Termoelectrica Costa Brava,253.52
2025-04-11,16,Termoelectrica Peninsula Gris,235.65
2025-04-11,16,Diesel Respaldo Cordillera,0.00
2025-04-11,17,Central Rio Manso Alto,177.78
2025-04-11,17,Central Salto del Pehuen,122.55
2025-04-11,17,Central Quebrada Azul,88.84
2025-04-11,17,Central Lago Ventisquero,44.24
2025-04-11,17,Central Vega Escondida,103.64
2025-04-11,17,Parque Solar Pampa Alta,104.93
2025-04-11,17,Parque Solar Llano Blanco,55.08
2025-04-11,17,Parque Solar Salar Nuevo,86.93
2025-04-11,17,Parque Solar Cerro Dorado,50.19
2025-04-11,17,Parque Solar Media Luna,32.90
2025-04-11,17,Eolica Cerro Negro,52.68
2025-04-11,17,Eolica Punta Ventosa,117.45
2025-04-11,17,Eolica Loma Larga,70.05
2025-04-11,17,Eolica Vientos del Sur,34.84
2025-04-11,17,Termoelectrica Bahia Norte,252.14
2025-04-11,17,Termoelectrica Valle Central,220.05
2025-04-11,17,Termoelectrica Puerto Nuevo,267.67
2025-04-11,17,Termoelectrica Costa Brava,240.36
2025-04-11,17,Termoelectrica Peninsula Gris,227.50
2025-04-11,17,Diesel Respaldo Cordillera,0.00
2025-04-11,18,Central Rio Manso Alto,178.97
2025-04-11,18,Central Salto del Pehuen,124.37
2025-04-11,18,Central Quebrada Azul,87.10
2025-04-11,18,Central Lago Ventisquero,43.83
2025-04-11,18,Central Vega Escondida,96.16
2025-04-11,18,Parque Solar Pampa Alta,65.50
2025-04-11,18,Parque Solar Llano Blanco,34.39
2025-04-11,18,Parque Solar Salar Nuevo,54.26
2025-04-11,18,Parque Solar Cerro Dorado,31.33
2025-04-11,18,Parque Solar Media Luna,20.54
2025-04-11,18,Eolica Cerro Negro,47.81
2025-04-11,18,Eolica Punta Ventosa,109.58
2025-04-11,18,Eolica Loma Larga,63.95
2025-04-11,18,Eolica Vientos del Sur,35.34
2025-04-11,18,Termoelectrica Bahia Norte,234.54
2025-04-11,18,Termoelectrica Valle Central,208.95
2025-04-11,18,Termoelectrica Puerto Nuevo,268.79
2025-04-11,18,Termoelectrica Costa Brava,242.83
2025-04-11,18,Termoelectrica Peninsula Gris,221.19
2025-04-11,18,Diesel Respaldo Cordillera,0.00
2025-04-11,19,Central Rio Manso Alto,174.89
2025-04-11,19,Central Salto del Pehuen,120.41
2025-04-11,19,Central Quebrada Azul,90.49
2025-04-11,19,Central Lago Ventisquero,43.15
2025-04-11,19,Central Vega Escondida,99.04
2025-04-11,19,Parque Solar Pampa Alta,22.27
2025-04-11,19,Parque Solar Llano Blanco,11.69
2025-04-11,19,Parque Solar Salar Nuevo,18.44
2025-04-11,19,Parque Solar Cerro Dorado,10.65
2025-04-11,19,Parque Solar Media Luna,6.98
2025-04-11,19,Eolica Cerro Negro,66.62
2025-04-11,19,Eolica Punta Ventosa,124.00
2025-04-11,19,Eolica Loma Larga,46.34
2025-04-11,19,Eolica Vientos del Sur,36.09
2025-04-11,19,Termoelectrica Bahia Norte,248.27
2025-04-11,19,Termoelectrica Valle Central,226.95
2025-04-11,19,Termoelectrica Puerto Nuevo,271.82
2025-04-11,19,Termoelectrica Costa Brava,236.58
2025-04-11,19,Termoelectrica Peninsula Gris,228.77
2025-04-11,19,Diesel Respaldo Cordillera,0.00
2025-04-11,20,Central Rio Manso Alto,176.98
2025-04-11,20,Central Salto del Pehuen,131.62
2025-04-11,20,Central Quebrada Azul,90.84
2025-04-11,20,Central Lago Ventisquero,41.15
2025-04-11,20,Central Vega Escondida,94.66
2025-04-11,20,Parque Solar Pampa Alta,0.00
2025-04-11,20,Parque Solar Llano Blanco,0.00
2025-04-11,20,Parque Solar Salar Nuevo,0.00
2025-04-11,20,Parque Solar Cerro Dorado,0.00
2025-04-11,20,Parque Solar Media Luna,0.00
2025-04-11,20,Eolica Cerro Negro,66.58
2025-04-11,20,Eolica Punta Ventosa,124.00
2025-04-11,20,Eolica Loma Larga,43.39
2025-04-11,20,Eolica Vientos del Sur,26.66
2025-04-11,20,Termoelectrica Bahia Norte,249.15
2025-04-11,20,Termoelectrica Valle Central,210.46
2025-04-11,20,Termoelectrica Puerto Nuevo,256.29
2025-04-11,20,Termoelectrica Costa Brava,241.23
2025-04-11,20,Termoelectrica Peninsula Gris,205.93
2025-04-11,20,Diesel Respaldo Cordillera,0.00
2025-04-11,21,Central Rio Manso Alto,184.57
2025-04-11,21,Central Salto del Pehuen,118.12
2025-04-11,21,Central Quebrada Azul,90.48
2025-04-11,21,Central Lago Ventisquero,41.97
2025-04-11,21,Central Vega Escondida,101.89
2025-04-11,21,Parque Solar Pampa Alta,0.00
2025-04-11,21,Parque Solar Llano Blanco,0.00
2025-04-11,21,Parque Solar Salar Nuevo,0.00
2025-04-11,21,Parque Solar Cerro Dorado,0.00
2025-04-11,21,Parque Solar Media Luna,0.00
2025-04-11,21,Eolica Cerro Negro,90.23
2025-04-11,21,Eolica Punta Ventosa,123.93
2025-04-11,21,Eolica Loma Larga,37.20
2025-04-11,21,Eolica Vientos del Sur,42.25
2025-04-11,21,Termoelectrica Bahia Norte,236.48
2025-04-11,21,Termoelectrica Valle Central,221.76
2025-04-11,21,Termoelectrica Puerto Nuevo,271.36
2025-04-11,21,Termoelectrica Costa Brava,237.50
2025-04-11,21,Termoelectrica Peninsula Gris,222.29
2025-04-11,21,Diesel Respaldo Cordillera,0.00
2025-04-11,22,Central Rio Manso Alto,186.24
2025-04-11,22,Central Salto del Pehuen,121.59
2025-04-11,22,Central Quebrada Azul,90.82
2025-04-11,22,Central Lago Ventisquero,43.03
2025-04-11,22,Central Vega Escondida,94.89
2025-04-11,22,Parque Solar Pampa Alta,0.00
2025-04-11,22,Parque Solar Llano Blanco,0.00
2025-04-11,22,Parque Solar Salar Nuevo,0.00
2025-04-11,22,Parque Solar Cerro Dorado,0.00
2025-04-11,22,Parque Solar Media Luna,0.00
2025-04-11,22,Eolica Cerro Negro,73.67
2025-04-11,22,Eolica Punta Ventosa,112.62
2025-04-11,22,Eolica Loma Larga,29.93
2025-04-11,22,Eolica Vientos del Sur,49.43
2025-04-11,22,Termoelectrica Bahia Norte,237.44
2025-04-11,22,Termoelectrica Valle Central,214.55
2025-04-11,22,Termoelectrica Puerto Nuevo,263.18
2025-04-11,22,Termoelectrica Costa Brava,237.15
2025-04-11,22,Termoelectrica Peninsula Gris,220.04
2025-04-11,22,Diesel Respaldo Cordillera,0.00
2025-04-11,23,Central Rio Manso Alto,171.70
2025-04-11,23,Central Salto del Pehuen,119.40
2025-04-11,23,Central Quebrada Azul,87.12
2025-04-11,23,Central Lago Ventisquero,42.55
2025-04-11,23,Central Vega Escondida,102.14
2025-04-11,23,Parque Solar Pampa Alta,0.00
2025-04-11,23,Parque Solar Llano Blanco,0.00
2025-04-11,23,Parque Solar Salar Nuevo,0.00
2025-04-11,23,Parque Solar Cerro Dorado,0.00
2025-04-11,23,Parque Solar Media Luna,0.00
2025-04-11,23,Eolica Cerro Negro,90.00
2025-04-11,23,Eolica Punta Ventosa,91.86
2025-04-11,23,Eolica Loma Larga,33.00
2025-04-11,23,Eolica Vientos del Sur,45.17
2025-04-11,23,Termoelectrica Bahia Norte,243.65
2025-04-11,23,Termoelectrica Valle Central,209.41
2025-04-11,23,Termoelectrica Puerto Nuevo,265.59
2025-04-11,23,Termoelectrica Costa Brava,239.12
2025-04-11,23,Termoelectrica Peninsula Gris,224.63
2025-04-11,23,Diesel Respaldo Cordillera,0.00
2025-04-12,0,Central Rio Manso Alto,185.59
2025-04-12,0,Central Salto del Pehuen,129.40
2025-04-12,0,Central Quebrada Azul,86.22
2025-04-12,0,Central Lago Ventisquero,40.95
2025-04-12,0,Central Vega Escondida,102.80
2025-04-12,0,Parque Solar Pampa Alta,0.00
2025-04-12,0,Parque Solar Llano Blanco,0.00
2025-04-12,0,Parque Solar Salar Nuevo,0.00
2025-04-12,0,Parque Solar Cerro Dorado,0.00
2025-04-12,0,Parque Solar Media Luna,0.00
2025-04-12,0,Eolica Cerro Negro,79.12
2025-04-12,0,Eolica Punta Ventosa,92.52
2025-04-12,0,Eolica Loma Larga,31.09
2025-04-12,0,Eolica Vientos del Sur,20.91
2025-04-12,0,Termoelectrica Bahia Norte,256.00
2025-04-12,0,Termoelectrica Valle Central,225.43
2025-04-12,0,Termoelectrica Puerto Nuevo,263.07
2025-04-12,0,Termoelectrica Costa Brava,272.63
2025-04-12,0,Termoelectrica Peninsula Gris,229.27
2025-04-12,0,Diesel Respaldo Cordillera,0.00
2025-04-12,1,Central Rio Manso Alto,166.92
2025-04-12,1,Central Salto del Pehuen,124.70
2025-04-12,1,Central Quebrada Azul,85.31
2025-04-12,1,Central Lago Ventisquero,41.20
2025-04-12,1,Central Vega Escondida,97.30
2025-04-12,1,Parque Solar Pampa Alta,0.00
2025-04-12,1,Parque Solar Llano Blanco,0.00
2025-04-12,1,Parque Solar Salar Nuevo,0.00
2025-04-12,1,Parque Solar Cerro Dorado,0.00
2025-04-12,1,Parque Solar Media Luna,0.00
2025-04-12,1,Eolica Cerro Negro,88.51
2025-04-12,1,Eolica Punta Ventosa,85.46
2025-04-12,1,Eolica Loma Larga,12.69
2025-04-12,1,Eolica Vientos del Sur,34.04
2025-04-12,1,Termoelectrica Bahia Norte,249.40
2025-04-12,1,Termoelectrica Valle Central,223.52
2025-04-12,1,Termoelectrica Puerto Nuevo,262.15
2025-04-12,1,Termoelectrica Costa Brava,280.77
2025-04-12,1,Termoelectrica Peninsula Gris,224.38
2025-04-12,1,Diesel Respaldo Cordillera,0.00
2025-04-12,2,Central Rio Manso Alto,166.84
2025-04-12,2,Central Salto del Pehuen,123.49
2025-04-12,2,Central Quebrada Azul,86.19
2025-04-12,2,Central Lago Ventisquero,39.00
2025-04-12,2,Central Vega Escondida,103.68
2025-04-12,2,Parque Solar Pampa Alta,0.00
2025-04-12,2,Parque Solar Llano Blanco,0.00
2025-04-12,2,Parque Solar Salar Nuevo,0.00
2025-04-12,2,Parque Solar Cerro Dorado,0.00
2025-04-12,2,Parque Solar Media Luna,0.00
2025-04-12,2,Eolica Cerro Negro,81.49
2025-04-12,2,Eolica Punta Ventosa,70.13
2025-04-12,2,Eolica Loma Larga,25.31
2025-04-12,2,Eolica Vientos del Sur,38.18
2025-04-12,2,Termoelectrica Bahia Norte,250.73
2025-04-12,2,Termoelectrica Valle Central,215.00
2025-04-12,2,Termoelectrica Puerto Nuevo,261.48
2025-04-12,2,Termoelectrica Costa Brava,283.60
2025-04-12,2,Termoelectrica Peninsula Gris,247.24
2025-04-12,2,Diesel Respaldo Cordillera,0.00
2025-04-12,3,Central Rio Manso Alto,156.73
2025-04-12,3,Central Salto del Pehuen,121.46
2025-04-12,3,Central Quebrada Azul,90.45
2025-04-12,3,Central Lago Ventisquero,45.03
2025-04-12,3,Central Vega Escondida,92.82
2025-04-12,3,Parque Solar Pampa Alta,0.00
2025-04-12,3,Parque Solar Llano Blanco,0.00
2025-04-12,3,Parque Solar Salar Nuevo,0.00
2025-04-12,3,Parque Solar Cerro Dorado,0.00
2025-04-12,3,Parque Solar Media Luna,0.00
2025-04-12,3,Eolica Cerro Negro,74.14
2025-04-12,3,Eolica Punta Ventosa,57.86
2025-04-12,3,Eolica Loma Larga,21.23
2025-04-12,3,Eolica Vientos del Sur,37.37
2025-04-12,3,Termoelectrica Bahia Norte,245.08
2025-04-12,3,Termoelectrica Valle Central,212.92
2025-04-12,3,Termoelectrica Puerto Nuevo,260.51
2025-04-12,3,Termoelectrica Costa Brava,268.18
2025-04-12,3,Termoelectrica Peninsula Gris,231.14
2025-04-12,3,Diesel Respaldo Cordillera,0.00
2025-04-12,4,Central Rio Manso Alto,161.69
2025-04-12,4,Central Salto del Pehuen,131.96
2025-04-12,4,Central Quebrada Azul,88.12
2025-04-12,4,Central Lago Ventisquero,43.44
2025-04-12,4,Central Vega Escondida,93.53
2025-04-12,4,Parque Solar Pampa Alta,0.00
2025-04-12,4,Parque Solar Llano Blanco,0.00
2025-04-12,4,Parque Solar Salar Nuevo,0.00
2025-04-12,4,Parque Solar Cerro Dorado,0.00
2025-04-12,4,Parque Solar Media Luna,0.00
2025-04-12,4,Eolica Cerro Negro,70.09
2025-04-12,4,Eolica Punta Ventosa,76.91
2025-04-12,4,Eolica Loma Larga,16.64
2025-04-12,4,Eolica Vientos del Sur,23.11
2025-04-12,4,Termoelectrica Bahia Norte,254.87
2025-04-12,4,Termoelectrica Valle Central,211.15
2025-04-12,4,Termoelectrica Puerto Nuevo,255.95
2025-04-12,4,Termoelectrica Costa Brava,256.93
2025-04-12,4,Termoelectrica Peninsula Gris,244.11
2025-04-12,4,Diesel Respaldo Cordillera,0.00
2025-04-12,5,Central Rio Manso Alto,183.66
2025-04-12,5,Central Salto del Pehuen,122.36
2025-04-12,5,Central Quebrada Azul,79.48
2025-04-12,5,Central Lago Ventisquero,42.36
2025-04-12,5,Central Vega Escondida,94.13
2025-04-12,5,Parque Solar Pampa Alta,0.00
2025-04-12,5,Parque Solar Llano Blanco,0.00
2025-04-12,5,Parque Solar Salar Nuevo,0.00
2025-04-12,5,Parque Solar Cerro Dorado,0.00
2025-04-12,5,Parque Solar Media Luna,0.00
2025-04-12,5,Eolica Cerro Negro,67.49
2025-04-12,5,Eolica Punta Ventosa,81.17
2025-04-12,5,Eolica Loma Larga,22.26
2025-04-12,5,Eolica Vientos del Sur,19.39
2025-04-12,5,Termoelectrica Bahia Norte,244.01
2025-04-12,5,Termoelectrica Valle Central,210.66
2025-04-12,5,Termoelectrica Puerto Nuevo,265.27
2025-04-12,5,Termoelectrica Costa Brava,281.23
2025-04-12,5,Termoelectrica Peninsula Gris,242.93
2025-04-12,5,Diesel Respaldo Cordillera,0.00
2025-04-12,6,Central Rio Manso Alto,165.43
2025-04-12,6,Central Salto del Pehuen,123.84
2025-04-12,6,Central Quebrada Azul,83.75
2025-04-12,6,Central Lago Ventisquero,44.37
2025-04-12,6,Central Vega Escondida,94.29
2025-04-12,6,Parque Solar Pampa Alta,0.00
2025-04-12,6,Parque Solar Llano Blanco,0.00
2025-04-12,6,Parque Solar Salar Nuevo,0.00
2025-04-12,6,Parque Solar Cerro Dorado,0.00
2025-04-12,6,Parque Solar Media Luna,0.00
2025-04-12,6,Eolica Cerro Negro,66.19
2025-04-12,6,Eolica Punta Ventosa,81.12
2025-04-12,6,Eolica Loma Larga,30.29
2025-04-12,6,Eolica Vientos del Sur,54.28
2025-04-12,6,Termoelectrica Bahia Norte,250.94
2025-04-12,6,Termoelectrica Valle Central,207.35
2025-04-12,6,Termoelectrica Puerto Nuevo,253.42
2025-04-12,6,Termoelectrica Costa Brava,285.02
2025-04-12,6,Termoelectrica Peninsula Gris,239.53
2025-04-12,6,Diesel Respaldo Cordillera,0.00
2025-04-12,7,Central Rio Manso Alto,182.43
2025-04-12,7,Central Salto del Pehuen,126.31
2025-04-12,7,Central Quebrada Azul,88.15
2025-04-12,7,Central Lago Ventisquero,41.62
2025-04-12,7,Central Vega Escondida,101.92
2025-04-12,7,Parque Solar Pampa Alta,19.34
2025-04-12,7,Parque Solar Llano Blanco,11.79
2025-04-12,7,Parque Solar Salar Nuevo,17.58
2025-04-12,7,Parque Solar Cerro Dorado,9.92
2025-04-12,7,Parque Solar Media Luna,7.52
2025-04-12,7,Eolica Cerro Negro,58.44
2025-04-12,7,Eolica Punta Ventosa,91.69
2025-04-12,7,Eolica Loma Larga,33.32
2025-04-12,7,Eolica Vientos del Sur,52.42
2025-04-12,7,Termoelectrica Bahia Norte,238.31
2025-04-12,7,Termoelectrica Valle Central,229.86
2025-04-12,7,Termoelectrica Puerto Nuevo,269.70
2025-04-12,7,Termoelectrica Costa Brava,262.44
2025-04-12,7,Termoelectrica Peninsula Gris,242.02
2025-04-12,7,Diesel Respaldo Cordillera,0.00
2025-04-12,8,Central Rio Manso Alto,177.56
2025-04-12,8,Central Salto del Pehuen,124.16
2025-04-12,8,Central Quebrada Azul,85.66
2025-04-12,8,Central Lago Ventisquero,41.89
2025-04-12,8,Central Vega Escondida,91.29
2025-04-12,8,Parque Solar Pampa Alta,56.91
2025-04-12,8,Parque Solar Llano Blanco,34.69
2025-04-12,8,Parque Solar Salar Nuevo,51.71
2025-04-12,8,Parque Solar Cerro Dorado,29.18
2025-04-12,8,Parque Solar Media Luna,22.13
2025-04-12,8,Eolica Cerro Negro,62.39
2025-04-12,8,Eolica Punta Ventosa,84.52
2025-04-12,8,Eolica Loma Larga,34.95
2025-04-12,8,Eolica Vientos del Sur,62.55
2025-04-12,8,Termoelectrica Bahia Norte,251.60
2025-04-12,8,Termoelectrica Valle Central,222.90
2025-04-12,8,Termoelectrica Puerto Nuevo,262.71
2025-04-12,8,Termoelectrica Costa Brava,277.80
2025-04-12,8,Termoelectrica Peninsula Gris,246.25
2025-04-12,8,Diesel Respaldo Cordillera,0.00
2025-04-12,9,Central Rio Manso Alto,176.94
2025-04-12,9,Central Salto del Pehuen,125.58
2025-04-12,9,Central Quebrada Azul,89.18
2025-04-12,9,Central Lago Ventisquero,43.55
2025-04-12,9,Central Vega Escondida,91.41
2025-04-12,9,Parque Solar Pampa Alta,91.16
2025-04-12,9,Parque Solar Llano Blanco,55.57
2025-04-12,9,Parque Solar Salar Nuevo,82.83
2025-04-12,9,Parque Solar Cerro Dorado,46.75
2025-04-12,9,Parque Solar Media Luna,35.45
2025-04-12,9,Eolica Cerro Negro,43.63
2025-04-12,9,Eolica Punta Ventosa,80.37
2025-04-12,9,Eolica Loma Larga,35.24
2025-04-12,9,Eolica Vientos del Sur,65.54
2025-04-12,9,Termoelectrica Bahia Norte,253.24
2025-04-12,9,Termoelectrica Valle Central,212.66
2025-04-12,9,Termoelectrica Puerto Nuevo,271.14
2025-04-12,9,Termoelectrica Costa Brava,284.40
2025-04-12,9,Termoelectrica Peninsula Gris,247.61
2025-04-12,9,Diesel Respaldo Cordillera,0.00
2025-04-12,10,Central Rio Manso Alto,170.62
2025-04-12,10,Central Salto del Pehuen,127.53
2025-04-12,10,Central Quebrada Azul,85.14
2025-04-12,10,Central Lago Ventisquero,43.60
2025-04-12,10,Central Vega Escondida,95.80
2025-04-12,10,Parque Solar Pampa Alta,120.12
2025-04-12,10,Parque Solar Llano Blanco,73.22
2025-04-12,10,Parque Solar Salar Nuevo,109.14
2025-04-12,10,Parque Solar Cerro Dorado,61.60
2025-04-12,10,Parque Solar Media Luna,46.72
2025-04-12,10,Eolica Cerro Negro,43.14
2025-04-12,10,Eolica Punta Ventosa,87.77
2025-04-12,10,Eolica Loma Larga,29.69
2025-04-12,10,Eolica Vientos del Sur,58.97
2025-04-12,10,Termoelectrica Bahia Norte,244.50
2025-04-12,10,Termoelectrica Valle Central,224.37
2025-04-12,10,Termoelectrica Puerto Nuevo,258.50
2025-04-12,10,Termoelectrica Costa Brava,286.02
2025-04-12,10,Termoelectrica Peninsula Gris,235.51
2025-04-12,10,Diesel Respaldo Cordillera,0.00
2025-04-12,11,Central Rio Manso Alto,164.72
2025-04-12,11,Central Salto del Pehuen,126.16
2025-04-12,11,Central Quebrada Azul,87.27
2025-04-12,11,Central Lago Ventisquero,44.91
2025-04-12,11,Central Vega Escondida,96.33
2025-04-12,11,Parque Solar Pampa Alta,142.10
2025-04-12,11,Parque Solar Llano Blanco,86.62
2025-04-12,11,Parque Solar Salar Nuevo,129.11
2025-04-12,11,Parque Solar Cerro Dorado,72.87
2025-04-12,11,Parque Solar Media Luna,55.26
2025-04-12,11,Eolica Cerro Negro,23.02
2025-04-12,11,Eolica Punta Ventosa,85.41
2025-04-12,11,Eolica Loma Larga,23.54
2025-04-12,11,Eolica Vientos del Sur,64.00
2025-04-12,11,Termoelectrica Bahia Norte,263.26
2025-04-12,11,Termoelectrica Valle Central,229.48
2025-04-12,11,Termoelectrica Puerto Nuevo,277.59
2025-04-12,11,Termoelectrica Costa Brava,288.44
2025-04-12,11,Termoelectrica Peninsula Gris,240.05
2025-04-12,11,Diesel Respaldo Cordillera,0.00
2025-04-12,12,Central Rio Manso Alto,174.88
2025-04-12,12,Central Salto del Pehuen,124.74
2025-04-12,12,Central Quebrada Azul,88.56
2025-04-12,12,Central Lago Ventisquero,43.00
2025-04-12,12,Central Vega Escondida,98.87
2025-04-12,12,Parque Solar Pampa Alta,155.82
2025-04-12,12,Parque Solar Llano Blanco,94.98
2025-04-12,12,Parque Solar Salar Nuevo,141.57
2025-04-12,12,Parque Solar Cerro Dorado,79.91
2025-04-12,12,Parque Solar Media Luna,60.60
2025-04-12,12,Eolica Cerro Negro,21.30
2025-04-12,12,Eolica Punta Ventosa,78.69
2025-04-12,12,Eolica Loma Larga,25.17
2025-04-12,12,Eolica Vientos del Sur,65.10
